Burned_Class,Elevation_m,Slope_deg,Aspect_deg,Longitude,Latitude
Burned,3534,24.44,184.2,-74.00832275750442,-13.559890371456909
Burned,3551,27.43,183.68,-74.00805326291919,-13.559620876871683
Burned,4163,13.01,290.5,-73.95442384045725,-13.555039468922665
Burned,4088,28.8,302.0,-73.95388485128677,-13.551805533899845
Burned,4120,16.41,254.04,-73.95226788377536,-13.549919071803195
Burned,4150,22.24,309.31,-73.95307636753107,-13.55261401765555
Burned,3675,18.58,250.29,-74.0029328657997,-13.556925931019315
Burned,4076,24.16,125.26,-73.9563103025539,-13.549919071803195
Burned,3427,29.9,154.26,-74.0058973062373,-13.572556616963006
Burned,3745,24.32,253.35,-74.00158539287352,-13.55665643643409
Burned,4108,28.11,314.19,-73.95334586211631,-13.551805533899845
Burned,3102,37.8,200.09,-74.00374134955541,-13.586839829980498
Burned,3868,16.25,321.06,-73.99646499575404,-13.545607158439417
Burned,3360,17.31,189.23,-73.99889044702117,-13.58064145452007
Burned,3520,18.21,159.24,-73.99915994160641,-13.567975209013987
Burned,3553,16.86,164.05,-74.01074820877155,-13.558542898530739
Burned,3396,45.21,277.39,-74.02233647593668,-13.566627736087817
Burned,4185,8.57,96.16,-73.94822546499682,-13.574443079059655
Burned,3347,22.3,170.65,-73.99942943619163,-13.581180443690549
Burned,4157,12.94,240.44,-73.9517288946049,-13.54884109346225
Burned,3384,23.24,224.27,-73.98056481522514,-13.597080624219466
Burned,4083,30.73,292.41,-73.95442384045725,-13.55261401765555
Burned,4169,28.71,310.55,-73.9600832267472,-13.544259685513232
Burned,4205,10.73,284.85,-73.95280687294584,-13.55423098516696
Burned,3293,43.68,198.3,-74.02125849759574,-13.569592176525411
Burned,3502,32.66,207.88,-74.01128719794201,-13.567436219843522
Burned,3456,26.56,227.15,-73.9608917105029,-13.606243440117488
Burned,3486,33.67,129.19,-74.01371264920914,-13.562046328138798
Burned,4139,16.02,260.27,-73.95280687294584,-13.548302104291771
Burned,3568,22.45,168.37,-73.9886496527822,-13.572556616963006
Burned,4164,24.39,312.72,-73.95361535670155,-13.553691995996495
Burned,3483,30.2,193.23,-73.95981373216196,-13.606512934702714
Burned,3152,23.85,188.67,-74.0029328657997,-13.585222862469088
Burned,3321,39.56,319.83,-74.01452113296484,-13.569861671110637
Burned,3553,14.97,194.42,-74.00751427374871,-13.568514198184467
Burned,4077,31.78,289.85,-73.95442384045725,-13.55234452307031
Burned,3566,13.79,142.35,-74.00401084414065,-13.562046328138798
Burned,3203,24.44,184.2,-74.00239387662923,-13.584414378713383
Burned,3669,26.85,187.56,-74.00185488745876,-13.559890371456909
Burned,4205,19.95,285.52,-73.95011192709347,-13.550188566388421
Burned,3179,23.8,250.71,-74.00104640370306,-13.585761851639553
Burned,4201,21.54,314.19,-73.9525373783606,-13.553691995996495
Burned,3633,20.98,252.81,-74.00428033872589,-13.556925931019315
Burned,3514,18.48,165.58,-73.99889044702117,-13.567975209013987
Burned,4155,17.05,257.81,-73.99296156614598,-13.524317086205777
Burned,3515,20.83,211.69,-73.95981373216196,-13.605704450947009
Burned,3284,42.88,211.33,-74.02152799218098,-13.569592176525411
Burned,3730,20.18,252.05,-74.00185488745876,-13.556925931019315
Burned,4207,19.98,293.63,-73.95011192709347,-13.55045806097366
Burned,3474,27.3,284.53,-74.01506012213532,-13.558542898530739
Burned,3494,24.74,169.59,-74.01748557340244,-13.564741273991167
Burned,3862,25.05,266.03,-73.95873575382103,-13.591960227099982
Burned,4061,24.81,304.07,-73.95442384045725,-13.551536039314605
Burned,3953,20.99,132.46,-74.00428033872589,-13.534288385859504
Burned,3498,34.61,113.5,-74.01452113296484,-13.563124306479743
Burned,4169,16.41,254.04,-73.95199838919012,-13.546954631365601
Burned,4060,29.7,295.19,-73.95469333504249,-13.55234452307031
Burned,3631,14.94,273.48,-74.00454983331112,-13.557734414775034
Burned,3441,22.88,232.13,-73.99727347950976,-13.57740751949725
Burned,3636,10.64,307.09,-74.01020921960108,-13.553422501411255
Burned,3557,21.61,140.92,-74.01128719794201,-13.558812393115979
Burned,4145,16.22,228.1,-73.95199838919012,-13.549110588047476
Burned,3801,18.55,209.75,-73.99350055531644,-13.564202284820688
Burned,3402,21.86,194.42,-73.96143069967339,-13.607051923873193
Burned,4090,25.83,86.16,-73.94337456246258,-13.581719432861014
Burned,4098,19.66,237.05,-73.95361535670155,-13.549649577217956
Burned,4160,18.06,299.76,-73.95442384045725,-13.55476997433744
Burned,3582,26.32,233.9,-74.00428033872589,-13.560429360627388
Burned,3564,14.64,187.33,-74.00993972501584,-13.566358241502577
Burned,3205,31.39,168.99,-74.00320236038495,-13.584414378713383
Burned,3446,26.14,217.66,-73.95954423757674,-13.607321418458433
Burned,3201,7.62,165.58,-73.98703268527079,-13.589265281247627
Burned,3996,28.44,280.33,-73.99134459863457,-13.531054450836685
Burned,3434,28.36,150.42,-74.01856355174338,-13.566358241502577
Burned,3532,9.38,168.37,-74.00697528457825,-13.559890371456909
Burned,4110,29.19,303.41,-73.95388485128677,-13.55234452307031
Burned,4120,19.44,277.91,-73.95226788377536,-13.550188566388421
Burned,3503,18.76,231.7,-73.95765777548009,-13.608129902214138
Burned,4099,22.69,314.19,-73.95334586211631,-13.551266544729366
Burned,4194,13.17,231.5,-73.95118990543442,-13.547224125950827
Burned,4115,3.7,0.0,-73.94472203538876,-13.575790551985826
Burned,3586,25.27,186.07,-74.00778376833395,-13.559081887701204
Burned,3432,28.0,151.98,-74.00643629540777,-13.572826111548231
Burned,3606,34.28,244.69,-73.95604080796866,-13.607321418458433
Burned,4163,25.15,0.0,-73.99269207156074,-13.513267808211118
Burned,3575,35.13,199.36,-73.95819676465055,-13.604895967191304
Burned,3805,20.3,195.67,-73.99296156614598,-13.564202284820688
Burned,3534,15.81,193.61,-74.0096702304306,-13.559890371456909
Burned,4156,26.16,308.77,-73.95226788377536,-13.551805533899845
Burned,3302,44.86,192.57,-74.02098900301051,-13.569592176525411
Burned,4179,13.86,250.85,-73.9517288946049,-13.547493620536066
Burned,4113,2.78,180.0,-73.94580001372971,-13.576060046571065
Burned,4110,15.93,211.68,-73.95307636753107,-13.549649577217956
Burned,3968,10.52,314.2,-73.99727347950976,-13.497906616852667
Burned,3463,39.8,272.23,-74.01532961672055,-13.558812393115979
Burned,3200,22.67,274.45,-73.98972763112315,-13.588995786662387
Burned,3727,22.04,260.8,-74.002124382044,-13.55638694184885
Burned,4111,28.64,312.97,-73.95361535670155,-13.55207502848507
Burned,4199,17.05,234.51,-73.95011192709347,-13.548571598877011
Burned,3858,23.06,326.79,-73.95873575382103,-13.591690732514742
Burned,3479,44.55,323.69,-73.99134459863457,-13.576060046571065
Burned,4111,35.36,304.78,-73.95442384045725,-13.553422501411255
Burned,4153,21.8,299.05,-73.95388485128677,-13.553691995996495
Burned,3255,37.66,205.57,-74.02152799218098,-13.569861671110637
Burned,3943,25.83,254.48,-73.95657979713914,-13.590343259588572
Burned,3555,28.63,137.85,-74.00697528457825,-13.559351382286444
Burned,3613,15.37,122.0,-74.00562781165206,-13.555847952678384
Burned,3637,30.68,212.23,-74.00266337121447,-13.560159866042149
Burned,3640,20.59,232.91,-74.00320236038495,-13.559620876871683
Burned,3471,28.11,134.19,-74.0134431546239,-13.562046328138798
Burned,4176,14.62,236.06,-73.95092041084918,-13.54884109346225
Burned,3909,10.13,291.25,-74.00697528457825,-13.538061310052818
Burned,3519,34.55,243.47,-74.01613810047627,-13.54884109346225
Burned,3940,25.79,268.08,-73.95657979713914,-13.590612754173797
Burned,3788,52.64,302.94,-73.9592747429915,-13.591421237929517
Burned,4313,18.03,5.87,-73.98137329898084,-13.493864198074128
Burned,4030,6.02,52.13,-73.94148810036593,-13.583066905787199
Burned,4125,15.83,249.97,-73.95307636753107,-13.54884109346225
Burned,4175,12.44,137.21,-73.99511752282787,-13.517040732404418
Burned,3473,30.64,137.56,-74.01559911130579,-13.565280263161632
Burned,4108,28.11,314.19,-73.95334586211631,-13.551536039314605
Burned,3232,21.83,152.78,-74.01667708964673,-13.572017627792526
Burned,3575,33.67,271.39,-74.01613810047627,-13.545876653024656
Burned,3575,35.13,199.36,-73.95846625923579,-13.604895967191304
Burned,3221,21.95,212.49,-74.00023791994735,-13.585492357054328
Burned,4189,18.43,295.92,-73.95065091626395,-13.550188566388421
Burned,3383,43.39,287.95,-74.02233647593668,-13.566358241502577
Burned,3813,25.98,277.64,-73.95900524840626,-13.590882248759037
Burned,4192,22.75,311.02,-73.95280687294584,-13.553691995996495
Burned,3713,26.09,260.49,-74.00239387662923,-13.55638694184885
Burned,4145,20.99,312.46,-73.95361535670155,-13.553153006826015
Burned,4212,21.31,17.38,-73.99323106073122,-13.514076291966823
Burned,3515,26.8,247.39,-73.95873575382103,-13.605973945532249
Burned,3343,24.15,192.88,-73.99969893077687,-13.581180443690549
Burned,3322,24.44,175.8,-74.00023791994735,-13.572826111548231
Burned,4156,27.6,318.01,-73.9525373783606,-13.55207502848507
Burned,3622,19.45,262.09,-74.00454983331112,-13.556925931019315
Burned,3285,35.81,220.27,-73.99430903907216,-13.583605894957664
Burned,3645,13.6,285.52,-74.00993972501584,-13.553691995996495
Burned,3536,29.8,188.36,-73.95900524840626,-13.60543495636177
Burned,4168,25.7,307.26,-73.95199838919012,-13.551805533899845
Burned,3877,18.29,326.35,-73.99646499575404,-13.545876653024656
Burned,3566,13.07,134.19,-74.00535831706682,-13.563124306479743
Burned,3608,23.72,212.05,-74.00320236038495,-13.560429360627388
Burned,4142,20.59,307.09,-73.95334586211631,-13.55261401765555
Burned,3887,28.58,257.99,-73.99269207156074,-13.558812393115979
Burned,4198,23.6,241.21,-73.95145940001966,-13.545876653024656
Burned,3256,40.16,307.87,-73.98325976107749,-13.593577194611392
Burned,3573,31.13,249.61,-74.01613810047627,-13.546146147609882
Burned,4105,33.11,299.76,-73.95469333504249,-13.553691995996495
Burned,3616,24.29,206.28,-74.0029328657997,-13.560429360627388
Burned,3605,25.99,223.08,-74.00401084414065,-13.560159866042149
Burned,4144,13.39,237.05,-73.95226788377536,-13.54884109346225
Burned,3603,21.87,201.93,-74.0029328657997,-13.560698855212628
Burned,3478,26.35,208.08,-73.9600832267472,-13.606512934702714
Burned,3906,37.48,282.19,-73.95711878630961,-13.590073765003332
Burned,3459,20.72,190.14,-73.96843755888952,-13.59600264587852
Burned,3463,31.6,119.99,-74.01452113296484,-13.563932790235448
Burned,3305,35.61,215.54,-73.99430903907216,-13.583336400372438
Burned,3556,30.72,229.18,-73.95657979713914,-13.607590913043659
Burned,4116,22.68,137.38,-73.97975633146942,-13.542103728831343
Burned,4198,16.5,244.08,-73.95065091626395,-13.547763115121306
Burned,4083,18.25,233.9,-73.95361535670155,-13.550188566388421
Burned,3564,9.53,150.25,-74.00940073584536,-13.566358241502577
Burned,4108,24.32,286.65,-73.97571391269088,-13.547224125950827
Burned,4075,25.09,112.36,-73.95604080796866,-13.549380082632716
Burned,4184,19.68,185.34,-73.95334586211631,-13.555039468922665
Burned,3497,27.61,312.92,-74.01506012213532,-13.560159866042149
Burned,3356,16.27,183.27,-73.99969893077687,-13.58091094910531
Burned,3755,39.83,144.62,-74.00535831706682,-13.543451201757527
Burned,4016,15.0,248.75,-74.00077690911782,-13.524317086205777
Burned,3594,24.91,225.81,-74.00401084414065,-13.560429360627388
Burned,3754,28.12,211.99,-73.96789856971904,-13.589534775832853
Burned,3300,10.73,255.15,-73.99942943619163,-13.57498206823012
Burned,4216,19.93,231.32,-73.95118990543442,-13.545607158439417
Burned,4201,18.75,308.3,-73.95280687294584,-13.55396149058172
Burned,3461,24.6,215.59,-73.95954423757674,-13.607051923873193
Burned,4173,19.46,214.44,-73.9525373783606,-13.545607158439417
Burned,3173,29.7,200.51,-74.00158539287352,-13.584953367883848
Burned,4108,21.74,307.51,-73.98649369610033,-13.53159344000715
Burned,4212,27.7,287.96,-73.96196968884385,-13.548571598877011
Burned,4147,25.39,294.17,-73.95415434587201,-13.55396149058172
Burned,4207,16.5,244.08,-73.95038142167871,-13.547763115121306
Burned,4091,21.67,192.1,-73.95145940001966,-13.565549757746872
Burned,3575,25.45,224.41,-74.00535831706682,-13.559890371456909
Burned,3305,35.61,215.54,-73.99457853365739,-13.583336400372438
Burned,3516,21.25,182.45,-73.95954423757674,-13.605704450947009
Burned,4150,15.83,273.27,-73.9525373783606,-13.547224125950827
Burned,4204,19.95,254.48,-73.94984243250825,-13.54884109346225
Burned,4133,16.92,217.03,-73.95226788377536,-13.549380082632716
Burned,4138,28.63,317.85,-73.95280687294584,-13.551536039314605
Burned,4139,16.22,228.1,-73.95199838919012,-13.549380082632716
Burned,4173,24.68,299.56,-73.95307636753107,-13.553422501411255
Burned,4225,11.33,274.63,-73.98541571775938,-13.496559143926483
Burned,3535,17.1,180.0,-74.0088617466749,-13.559890371456909
Burned,3178,27.92,214.44,-74.00077690911782,-13.586031346224793
Burned,4184,21.09,309.01,-73.95280687294584,-13.553422501411255
Burned,3483,35.41,117.1,-74.0142516383796,-13.562854811894503
Burned,4201,15.33,256.34,-73.95118990543442,-13.546685136780361
Burned,3977,29.12,253.1,-73.9563103025539,-13.592499216270447
Burned,4174,13.89,233.9,-73.9517288946049,-13.547763115121306
Burned,4153,20.61,324.86,-73.95361535670155,-13.553422501411255
Burned,4057,26.16,128.77,-73.9563103025539,-13.55045806097366
Burned,4091,19.82,227.65,-73.95361535670155,-13.549919071803195
Burned,3451,10.57,218.67,-73.97274947225328,-13.59627214046376
Burned,4145,25.55,321.17,-73.9525373783606,-13.551536039314605
Burned,4133,30.27,309.63,-73.9525373783606,-13.551266544729366
Burned,3297,29.53,271.64,-74.01479062755008,-13.569592176525411
Burned,3637,27.73,210.45,-74.00185488745876,-13.560429360627388
Burned,3486,36.4,123.3,-74.01452113296484,-13.563393801064983
Burned,4193,34.42,330.92,-73.95092041084918,-13.559620876871683
Burned,4145,17.64,275.84,-73.99377004990168,-13.522430624109127
Burned,4151,15.13,233.21,-73.95199838919012,-13.54884109346225
Burned,4168,28.63,317.85,-73.95226788377536,-13.55207502848507
Burned,3612,24.43,278.19,-73.95092041084918,-13.607590913043659
Burned,3446,28.08,115.14,-74.0142516383796,-13.563932790235448
Burned,4132,25.36,298.56,-73.95361535670155,-13.55261401765555
Burned,3506,25.96,183.92,-73.95954423757674,-13.606243440117488
Burned,3490,11.81,225.81,-73.96601210762239,-13.60004506465706
Burned,3342,29.9,205.74,-74.0164075950615,-13.568514198184467
Burned,4163,31.6,299.99,-73.96223918342909,-13.547224125950827
Burned,3550,6.0,252.05,-74.00913124126014,-13.567166725258282
Burned,3547,14.53,244.08,-74.00913124126014,-13.568244703599227
Burned,3322,16.25,180.0,-73.99996842536211,-13.572826111548231
Burned,3387,25.33,279.85,-73.9819122881513,-13.594655172952336
Burned,3767,41.61,153.26,-74.00562781165206,-13.543451201757527
Burned,3553,26.11,172.19,-74.00751427374871,-13.559620876871683
Burned,3226,13.65,180.0,-73.98676319068555,-13.587378819150977
Burned,4204,20.72,190.14,-73.99511752282787,-13.515962754063473
Burned,3379,25.01,268.01,-74.0134431546239,-13.570131165695877
Burned,3568,27.49,174.49,-74.00751427374871,-13.559351382286444
Burned,3534,27.1,191.26,-73.9592747429915,-13.60543495636177
Burned,4099,27.42,299.94,-73.96250867801433,-13.57686853032677
Burned,3487,27.41,275.37,-74.01479062755008,-13.558542898530739
Burned,4167,24.36,293.16,-73.95118990543442,-13.55045806097366
